job_id,job_title,company,city,state,location,country,remote_option,post_date,application_deadline,experience_level,employment_type,industry,min_salary,max_salary,salary_avg,required_skills,certifications_required,cloud_platform,job_description,job_availability_status,job_function,currency,job_post_age_days,state_avg_salary,how_much_older,
JD-40,GCP Data Engineer,Joseph-Walls,New York,NY,"New York, NY",USA,Remote,2025-03-05,2025-05-29,Senior,Full-time,Finance,"$232,048","$275,022","$253,535","['GKE', 'Docker', 'gcloud CLI', 'Linux', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Data Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,37,"$169,521",older than 30 days,
JD-41,AWS System Administrator,Harris PLC,Seattle,WA,"Seattle, WA",USA,On-site,2025-03-13,2025-04-30,Mid-level,Part-time,E-commerce,"$102,990","$124,269","$113,629","['AWS EC2', 'Lambda', 'CI/CD', 'Python', 'Linux', 'CloudFormation', 'Terraform']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a AWS System Administrator, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,29,"$172,275",30 days,
JD-42,Cloud Developer - GCP,Parks-Morse,Boston,MA,"Boston, MA",USA,Hybrid,2025-03-21,2025-04-02,Mid-level,Full-time,Healthcare,"$94,756","$127,875","$111,315","['GKE', 'Docker', 'BigQuery', 'gcloud CLI', 'Linux', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a Cloud Developer - GCP, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Expired,Security,USD,21,"$157,901",30 days,
JD-43,AWS Infrastructure Consultant,"Santos, Mullen and Gordon",Philadelphia,PA,"Philadelphia, PA",USA,On-site,2025-01-23,2025-06-10,Senior,Contract,Education,"$187,492","$349,835","$268,663","['AWS EC2', 'Lambda', 'CI/CD', 'Linux', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS Certified Solutions Architect', 'AWS SysOps Administrator']",AWS,"As a AWS Infrastructure Consultant, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Operations,USD,78,"$164,776",older than 30 days,
JD-44,GCP Cloud Platform Engineer,"Morris, Wilson and Bell",Seattle,WA,"Seattle, WA",USA,Remote,2025-03-19,2025-03-29,Mid-level,Contract,Healthcare,"$90,206","$136,911","$113,558","['GKE', 'Docker', 'BigQuery', 'Linux', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Cloud Platform Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Expired,Architecture,USD,23,"$172,275",30 days,
JD-45,Azure Solutions Architect,"Duncan, Contreras and Butler",New York,NY,"New York, NY",USA,Hybrid,2025-02-26,2025-06-03,Senior,Full-time,E-commerce,"$156,168","$186,023","$171,095","['Docker', 'Azure DevOps', 'ARM Templates', 'Python', 'Azure AD', 'Kubernetes', 'Terraform']","['Microsoft Azure Fundamentals', 'Azure Administrator Associate']",Azure,"As a Azure Solutions Architect, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,44,"$169,521",older than 30 days,
JD-46,GCP Site Reliability Engineer,"Mitchell, Boone and Stokes",Charlotte,NC,"Charlotte, NC",USA,Hybrid,2025-03-24,2025-05-16,Senior,Internship,E-commerce,"$134,719","$176,078","$155,398","['Docker', 'BigQuery', 'Python', 'gcloud CLI', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,18,"$171,317",30 days,
JD-47,Cloud Developer - Azure,Johnson and Sons,New York,NY,"New York, NY",USA,On-site,2025-03-02,2025-06-02,Senior,Full-time,Healthcare,"$180,069","$286,936","$233,502","['Docker', 'CI/CD', 'Azure DevOps', 'ARM Templates', 'Python', 'Azure AD', 'Kubernetes']","['Azure Administrator Associate', 'Microsoft Azure Fundamentals']",Azure,"As a Cloud Developer - Azure, you will lead efforts to architect, implement, and maintain solutions on the Azure cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in Azure-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,40,"$169,521",older than 30 days,
JD-48,GCP Solutions Architect,"Brown, Adams and Floyd",Charlotte,NC,"Charlotte, NC",USA,Remote,2025-01-16,2025-06-09,Senior,Full-time,Education,"$240,654","$390,455","$315,554","['GKE', 'Docker', 'BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Solutions Architect, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,85,"$171,317",older than 30 days,
JD-49,GCP Site Reliability Engineer,"King, Franco and Vaughn",San Diego,CA,"San Diego, CA",USA,On-site,2025-02-07,2025-06-06,Senior,Internship,Healthcare,"$167,799","$205,761","$186,780","['CI/CD', 'BigQuery', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a GCP Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,63,"$158,378",older than 30 days,
JD-50,Cloud Developer - AWS,Molina Inc,Detroit,MI,"Detroit, MI",USA,On-site,2025-02-08,2025-05-22,Senior,Part-time,Telecommunications,"$141,907","$186,281","$164,094","['IAM', 'CI/CD', 'Lambda', 'Linux', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS SysOps Administrator', 'AWS Certified Solutions Architect']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,62,"$171,649",older than 30 days,
JD-51,Cloud Developer - GCP,Garcia-Parrish,Atlanta,GA,"Atlanta, GA",USA,Hybrid,2025-02-14,2025-04-30,Senior,Part-time,Telecommunications,"$180,902","$264,091","$222,496","['Docker', 'BigQuery', 'Python', 'gcloud CLI', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Professional Cloud Architect', 'Google Associate Cloud Engineer']",GCP,"As a Cloud Developer - GCP, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,56,"$158,840",older than 30 days,
JD-52,Cloud Developer - GCP,"Hancock, Newton and Hoffman",Atlanta,GA,"Atlanta, GA",USA,Hybrid,2025-03-23,2025-05-07,Entry-level,Internship,Education,"$63,755","$87,596","$75,675","['GKE', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions', 'Kubernetes', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a Cloud Developer - GCP, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,19,"$158,840",30 days,
JD-53,GCP Cloud Platform Engineer,"Mueller, Lindsey and Roberts",New York,NY,"New York, NY",USA,Remote,2025-02-03,2025-04-26,Senior,Full-time,Healthcare,"$215,703","$399,123","$307,413","['GKE', 'Docker', 'CI/CD', 'BigQuery', 'gcloud CLI', 'Linux', 'Terraform']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Cloud Platform Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Active,Engineering,USD,67,"$169,521",older than 30 days,
JD-54,GCP Site Reliability Engineer,House Group,Philadelphia,PA,"Philadelphia, PA",USA,Hybrid,2025-03-16,2025-03-29,Senior,Part-time,Telecommunications,"$181,042","$297,988","$239,515","['GKE', 'Docker', 'CI/CD', 'Python', 'Linux', 'gcloud CLI', 'Cloud Functions']","['Google Associate Cloud Engineer', 'Google Professional Cloud Architect']",GCP,"As a GCP Site Reliability Engineer, you will lead efforts to architect, implement, and maintain solutions on the GCP cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in GCP-specific tools and industry-standard DevOps and security practices.",Expired,Architecture,USD,26,"$164,776",30 days,
JD-55,Cloud Developer - AWS,"Edwards, Arnold and Smith",Philadelphia,PA,"Philadelphia, PA",USA,On-site,2025-02-20,2025-05-21,Senior,Full-time,Telecommunications,"$157,128","$214,087","$185,607","['IAM', 'CI/CD', 'Lambda', 'Python', 'Linux', 'CloudFormation', 'Terraform']","['AWS Certified Solutions Architect', 'AWS SysOps Administrator']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Security,USD,50,"$164,776",older than 30 days,
JD-56,Cloud Developer - AWS,Oliver Group,Boston,MA,"Boston, MA",USA,Hybrid,2025-02-04,2025-05-28,Senior,Full-time,Telecommunications,"$167,900","$200,549","$184,224","['AWS EC2', 'Docker', 'IAM', 'CI/CD', 'CloudFormation', 'Kubernetes', 'Terraform']","['AWS Certified Solutions Architect', 'AWS SysOps Administrator']",AWS,"As a Cloud Developer - AWS, you will lead efforts to architect, implement, and maintain solutions on the AWS cloud platform. This role includes working with CI/CD pipelines, securing cloud infrastructure, and collaborating with cross-functional teams to improve cloud adoption and operational excellence. You are expected to have expertise in AWS-specific tools and industry-standard DevOps and security practices.",Active,Architecture,USD,66,"$157,901",older than 30 days,
